year,month,day,hour,minute,second,datetime,event_id,latitude,longitude,depth_km,magnitude,err_x_m,err_y_m,err_z_m,err_h_m
2024,9,5,10,14,49.32,2024-09-05 10:14:49.320,521,23.023352,-109.749365,11.5,2.5,209.9,110.4,95.1,237.16275002622143
2024,9,5,10,20,23.42,2024-09-05 10:20:23.420,522,23.012451,-109.737142,11.382,2.2,218.9,108.7,76.6,244.40315055252455
2024,9,5,10,21,30.1,2024-09-05 10:21:30.100,523,23.017175,-109.733748,11.137,2.2,196.2,104.0,65.4,222.05954156486948
2024,9,5,10,24,42.32,2024-09-05 10:24:42.320,524,23.022673,-109.740658,11.904,2.5,198.6,102.1,77.6,223.3077920718397
2024,9,5,10,28,3.52,2024-09-05 10:28:03.520,525,23.020461,-109.733301,10.928,2.3,191.0,100.6,59.1,215.8734814654176
2024,9,5,10,28,38.49,2024-09-05 10:28:38.490,526,23.037463,-109.725732,10.925,2.2,177.1,120.4,52.4,214.1508113456496
2024,9,5,10,34,30.78,2024-09-05 10:34:30.780,527,23.029124,-109.711784,10.127,1.9,148.6,130.8,67.2,197.96615872416177
2024,9,5,10,35,29.55,2024-09-05 10:35:29.550,528,23.024412,-109.739136,11.088,2.4,190.7,100.8,69.9,215.7014835368547
2024,9,5,10,39,6.74,2024-09-05 10:39:06.740,529,23.01332,-109.734139,11.877,2.5,200.8,103.6,66.1,225.95043704317104
2024,9,5,11,10,13.28,2024-09-05 11:10:13.280,531,23.019069,-109.729541,10.578,1.7,186.9,98.8,52.9,211.40730829372953
2024,9,5,11,14,48.31,2024-09-05 11:14:48.310,532,23.014425,-109.719092,10.716,1.9,189.4,106.9,54.7,217.48556273923103
2024,9,5,11,25,24.13,2024-09-05 11:25:24.130,533,23.017259,-109.725863,10.81,1.9,191.4,102.3,36.4,217.02361622643744
2024,9,5,11,26,28.62,2024-09-05 11:26:28.620,534,23.016166,-109.72085,10.932,1.6,193.7,106.6,55.2,221.09556757203433
2024,9,5,11,34,56.06,2024-09-05 11:34:56.060,535,23.013637,-109.724015,11.132,1.6,194.7,105.1,38.3,221.25573438896447
2024,9,5,11,39,33.49,2024-09-05 11:39:33.490,536,23.016659,-109.723934,11.159,1.3,192.6,109.1,45.3,221.35394733322465
2024,9,5,11,40,10.06,2024-09-05 11:40:10.060,537,23.022563,-109.734285,10.92,1.5,192.4,101.9,58.4,217.71855685724177
2024,9,5,11,44,46.96,2024-09-05 11:44:46.960,538,23.023509,-109.734465,10.741,1.4,188.6,98.5,58.9,212.77267211745027
2024,9,5,11,49,14.96,2024-09-05 11:49:14.960,539,23.024141,-109.735994,10.359,1.5,184.1,95.9,64.6,207.58039406456476
2024,9,5,11,51,59.67,2024-09-05 11:51:59.670,540,23.012644,-109.731112,10.876,1.6,194.6,102.1,65.6,219.7579805149292
2024,9,5,11,53,5.31,2024-09-05 11:53:05.310,541,23.025464,-109.73571,10.867,1.9,188.6,99.0,59.6,213.00460088927656
2024,9,5,12,0,39.21,2024-09-05 12:00:39.210,542,23.01957,-109.725781,10.803,2.4,216.4,116.4,62.2,245.7191893198413
2024,9,5,12,1,56.77,2024-09-05 12:01:56.770,543,23.02004,-109.727799,10.811,1.7,188.1,101.1,43.6,213.54816786851623
2024,9,5,12,3,7.64,2024-09-05 12:03:07.640,544,23.017645,-109.726261,10.807,1.9,190.4,101.1,36.9,215.57683085155512
2024,9,5,12,4,12.09,2024-09-05 12:04:12.090,545,23.036788,-109.751986,11.551,1.7,196.5,104.2,97.1,222.4182771266786
2024,9,5,12,9,21.03,2024-09-05 12:09:21.030,546,23.017314,-109.72474,11.002,1.8,192.8,103.0,35.9,218.5882887988284
2024,9,5,12,31,55.23,2024-09-05 12:31:55.230,547,23.017192,-109.727979,10.919,1.6,195.0,101.8,38.9,219.9732711035593
2024,9,5,12,42,13.03,2024-09-05 12:42:13.030,548,23.016705,-109.717155,10.858,1.6,207.9,114.8,72.4,237.4898945218512
2024,9,5,13,1,14.23,2024-09-05 13:01:14.230,549,23.012262,-109.721956,10.817,1.5,193.6,105.2,50.9,220.33610689126735
2024,9,5,13,6,35.22,2024-09-05 13:06:35.220,550,23.013222,-109.715104,10.911,1.7,193.1,115.5,69.3,225.00635546579568
2024,9,5,13,17,5.01,2024-09-05 13:17:05.010,551,23.013723,-109.727824,11.385,1.7,206.4,123.1,60.7,240.3218050864299
2024,9,5,13,25,1.79,2024-09-05 13:25:01.790,553,23.021706,-109.737728,12.195,1.8,200.6,104.5,69.8,226.18711280707396
2024,9,5,14,1,23.11,2024-09-05 14:01:23.110,554,23.017253,-109.730176,11.059,1.7,197.6,102.1,48.8,222.41890657046216
2024,9,5,14,13,17.03,2024-09-05 14:13:17.030,555,23.017533,-109.725423,11.092,1.8,193.4,103.5,37.2,219.35316273078905
2024,9,5,14,19,45.42,2024-09-05 14:19:45.420,556,23.021519,-109.759489,9.394,1.5,159.2,67.4,116.7,172.87972697803522
2024,9,5,14,20,29.76,2024-09-05 14:20:29.760,557,23.018437,-109.72238,11.136,1.7,196.1,117.5,59.7,228.6076551649135
2024,9,5,14,24,1.9,2024-09-05 14:24:01.900,558,23.010958,-109.720711,10.738,1.8,193.8,107.0,46.7,221.37624082091557
2024,9,5,14,31,58.64,2024-09-05 14:31:58.640,559,23.017407,-109.729801,11.175,2.1,197.1,101.9,47.1,221.8828970425616
2024,9,5,14,33,19.27,2024-09-05 14:33:19.270,560,23.017631,-109.72631,11.33,1.9,193.3,105.3,38.4,220.12037615813765
2024,9,5,14,34,8.43,2024-09-05 14:34:08.430,561,23.017778,-109.735775,10.795,1.8,192.2,99.0,67.3,216.19861239147673
2024,9,5,14,37,22.7,2024-09-05 14:37:22.700,562,23.018005,-109.728394,11.109,2.0,194.4,104.8,44.3,220.84926986521825
2024,9,5,14,39,40.76,2024-09-05 14:39:40.760,563,23.011745,-109.719124,10.969,1.7,192.0,107.1,50.3,219.8508812809264
2024,9,5,14,40,13.64,2024-09-05 14:40:13.640,564,23.018182,-109.727441,11.052,1.8,192.9,102.5,39.6,218.44143379862712
2024,9,5,14,42,26.07,2024-09-05 14:42:26.070,565,23.017185,-109.725814,10.989,1.7,193.6,103.5,38.5,219.5295196551024
2024,9,5,14,45,27.41,2024-09-05 14:45:27.410,566,23.012726,-109.719336,11.066,1.9,192.4,109.5,52.9,221.37752821820015
2024,9,5,14,48,18.73,2024-09-05 14:48:18.730,567,23.019932,-109.730298,10.996,1.9,201.5,118.3,52.0,233.6603089957727
2024,9,5,15,0,10.72,2024-09-05 15:00:10.720,568,23.018225,-109.735563,11.417,1.5,195.0,108.8,66.2,223.2989923846501
2024,9,5,15,14,9.25,2024-09-05 15:14:09.250,569,23.015078,-109.722355,11.044,1.8,192.3,105.5,45.4,219.33887024419545
2024,9,5,15,15,9.28,2024-09-05 15:15:09.280,570,23.021873,-109.735815,12.197,1.7,201.1,106.5,63.1,227.55979433986136
2024,9,5,15,46,52.7,2024-09-05 15:46:52.700,571,23.017387,-109.72006,11.106,1.4,199.2,110.4,57.4,227.74722830366125
2024,9,5,15,52,50.21,2024-09-05 15:52:50.210,572,23.016036,-109.726571,10.882,1.5,194.2,102.1,35.4,219.40385137914055
2024,9,5,15,58,27.44,2024-09-05 15:58:27.440,573,23.015371,-109.726009,10.881,1.5,194.4,102.9,34.5,219.9540179219284
2024,9,5,16,3,1.15,2024-09-05 16:03:01.150,574,23.012583,-109.720451,10.544,2.0,190.1,106.2,54.2,217.7531859698039
2024,9,5,16,41,42.19,2024-09-05 16:41:42.190,575,23.013104,-109.719377,10.695,1.7,190.4,109.6,53.9,219.6914199508028
2024,9,5,16,45,26.05,2024-09-05 16:45:26.050,576,23.017674,-109.726326,10.98,1.8,193.1,102.9,37.6,218.80589571581476
2024,9,5,16,56,1.11,2024-09-05 16:56:01.110,577,23.017114,-109.724797,10.712,1.4,192.6,103.9,42.8,218.8377709628756
2024,9,5,16,56,18.54,2024-09-05 16:56:18.540,578,23.019969,-109.722762,11.002,1.7,183.0,140.2,59.2,230.53208019709533
2024,9,5,17,4,57.3,2024-09-05 17:04:57.300,579,23.023511,-109.737777,11.795,1.8,198.3,102.0,68.9,222.99526900811148
2024,9,5,17,10,7.96,2024-09-05 17:10:07.960,580,23.022953,-109.738371,11.693,1.6,198.5,101.7,70.4,223.03618540496964
2024,9,5,17,21,32.06,2024-09-05 17:21:32.060,581,23.023757,-109.734896,10.884,1.3,190.0,99.7,61.1,214.5695458353771
2024,9,5,17,42,41.44,2024-09-05 17:42:41.440,582,23.014585,-109.721891,10.696,1.5,191.5,105.1,47.7,218.44509607679453
2024,9,5,17,46,52.16,2024-09-05 17:46:52.160,583,23.020282,-109.735555,11.979,1.4,199.7,104.9,64.6,225.57504294580107
2024,9,5,17,48,15.0,2024-09-05 17:48:15.000,584,23.02478,-109.738965,11.015,1.5,190.6,99.2,71.7,214.8697279748825
2024,9,5,18,19,38.04,2024-09-05 18:19:38.040,585,23.010754,-109.714705,10.38,1.6,186.6,116.7,66.2,220.08736901512543
2024,9,5,19,14,43.7,2024-09-05 19:14:43.700,586,23.016337,-109.728735,11.04,1.9,195.5,102.7,46.5,220.83373836440845
2024,9,5,19,19,31.92,2024-09-05 19:19:31.920,587,23.018803,-109.71106,10.457,2.1,167.9,128.3,68.3,211.308542184172
2024,9,5,19,29,28.36,2024-09-05 19:29:28.360,588,23.014766,-109.723999,11.18,1.8,188.3,134.4,60.3,231.3444401752504
2024,9,5,19,59,54.9,2024-09-05 19:59:54.900,589,23.017253,-109.741203,12.285,1.8,200.4,109.0,82.2,228.1253164381367
2024,9,5,20,11,26.94,2024-09-05 20:11:26.940,590,23.022314,-109.735758,11.271,2.2,193.8,102.4,61.8,219.1898720287961
2024,9,5,21,2,37.48,2024-09-05 21:02:37.480,591,23.011796,-109.723877,10.845,2.5,195.9,106.1,58.3,222.786938575851
2024,9,5,21,20,8.2,2024-09-05 21:20:08.200,592,23.022516,-109.730981,10.477,2.3,184.7,97.7,50.8,208.94827111033965
2024,9,5,21,29,57.96,2024-09-05 21:29:57.960,593,23.025195,-109.740828,11.852,2.0,197.8,101.7,76.6,222.41342135761505
2024,9,5,21,40,58.92,2024-09-05 21:40:58.920,594,23.018638,-109.731136,11.275,2.3,197.9,103.4,48.9,223.28450461238907
2024,9,5,22,34,59.18,2024-09-05 22:34:59.180,595,23.013708,-109.71272,10.325,1.3,184.0,126.2,72.6,223.11978845454297
2024,9,5,22,38,59.84,2024-09-05 22:38:59.840,596,23.017523,-109.727271,10.963,2.4,194.1,101.8,36.8,219.17584264694867
2024,9,5,23,2,57.84,2024-09-05 23:02:57.840,597,23.010185,-109.716414,10.821,2.4,237.3,132.7,98.4,271.8833941232896
2024,9,5,23,15,57.72,2024-09-05 23:15:57.720,598,23.021059,-109.744604,9.791,2.2,184.1,90.4,89.6,205.09746463571895
2024,9,5,23,24,6.06,2024-09-05 23:24:06.060,599,23.023684,-109.748291,9.367,1.4,180.2,89.1,95.3,201.0245009942818
2024,9,5,23,31,52.7,2024-09-05 23:31:52.700,600,23.029875,-109.717367,10.838,1.7,175.7,127.0,62.1,216.7936576563069
2024,9,5,23,38,53.6,2024-09-05 23:38:53.600,601,23.01948,-109.715527,11.226,2.2,213.7,122.0,76.0,246.0725299581406
2024,9,6,0,9,58.8,2024-09-06 00:09:58.800,602,23.015361,-109.729574,10.748,1.5,192.3,108.6,49.6,220.84666626417524
2024,9,6,0,26,32.59,2024-09-06 00:26:32.590,603,23.017409,-109.73772,11.775,1.5,198.6,107.7,72.9,225.9231063879921
2024,9,6,0,32,41.55,2024-09-06 00:32:41.550,604,23.023588,-109.733114,10.787,1.6,186.2,111.0,55.5,216.7750908199556
2024,9,6,1,7,36.69,2024-09-06 01:07:36.690,605,23.021865,-109.722933,10.481,2.1,197.1,127.3,65.3,234.63524884381715
2024,9,6,2,3,24.85,2024-09-06 02:03:24.850,606,23.019067,-109.728955,11.048,1.1,194.2,109.7,46.8,223.04199156212715
2024,9,6,2,19,0.35,2024-09-06 02:19:00.350,607,23.024394,-109.735506,11.696,1.3,209.0,116.1,61.0,239.0820152165361
2024,9,6,2,24,54.01,2024-09-06 02:24:54.010,608,23.026154,-109.739608,11.667,1.8,199.0,119.0,72.0,231.86634080866503
2024,9,6,3,4,27.31,2024-09-06 03:04:27.310,609,23.023425,-109.743766,11.727,1.9,195.8,110.0,84.4,224.58325850338892
2024,9,6,3,16,34.67,2024-09-06 03:16:34.670,610,23.019041,-109.730119,11.039,2.5,191.0,107.8,52.2,219.3213167934207
2024,9,6,3,24,49.74,2024-09-06 03:24:49.740,611,23.014915,-109.721899,9.993,1.8,185.2,103.8,54.3,212.3051577329199
2024,9,6,3,57,2.32,2024-09-06 03:57:02.320,612,23.026516,-109.740983,10.853,2.4,187.3,108.7,76.7,216.5571056326714
2024,9,6,4,3,26.6,2024-09-06 04:03:26.600,613,23.017719,-109.726953,11.298,2.2,203.4,115.3,52.4,233.80686474096524
2024,9,6,4,15,11.47,2024-09-06 04:15:11.470,614,22.99904,-109.738062,19.135,1.8,230.6,134.6,43.9,267.00846428531065
2024,9,6,4,51,35.5,2024-09-06 04:51:35.500,615,23.023226,-109.734766,10.155,2.4,183.1,96.4,67.2,206.92648453013453
2024,9,6,5,13,4.17,2024-09-06 05:13:04.170,616,23.025008,-109.73422,10.678,2.3,187.0,98.4,54.5,211.309157397402
2024,9,6,6,8,20.51,2024-09-06 06:08:20.510,617,23.017542,-109.718172,10.226,1.7,184.2,129.7,62.0,225.28144619564213
2024,9,6,6,12,14.56,2024-09-06 06:12:14.560,618,23.012671,-109.724683,11.41,2.3,196.5,123.3,51.7,231.98090438654643
2024,9,6,6,58,19.8,2024-09-06 06:58:19.800,619,23.015521,-109.724691,11.059,1.9,191.9,105.0,41.7,218.74782284630857
2024,9,6,7,11,0.39,2024-09-06 07:11:00.390,620,23.014244,-109.720703,10.409,2.3,188.9,103.9,48.8,215.58854329486064
2024,9,6,8,8,1.94,2024-09-06 08:08:01.940,621,23.019273,-109.725537,10.825,2.6,190.3,107.7,44.7,218.66270829750556
2024,9,6,8,24,44.91,2024-09-06 08:24:44.910,622,23.015352,-109.734017,12.092,2.3,207.5,113.7,64.2,236.60925594743753
2024,9,6,8,39,58.94,2024-09-06 08:39:58.940,624,23.02474,-109.733976,11.944,2.5,203.0,107.6,57.7,229.7536942031618
2024,9,6,9,33,32.94,2024-09-06 09:33:32.940,625,23.011157,-109.718945,10.816,2.6,192.5,108.5,51.2,220.97171764730436
2024,9,6,9,39,31.66,2024-09-06 09:39:31.660,626,23.016799,-109.722209,10.64,2.0,190.6,106.2,51.6,218.18982561063655
2024,9,6,9,44,56.82,2024-09-06 09:44:56.820,627,23.017155,-109.721004,10.563,2.4,190.9,106.3,54.7,218.5005720816309
2024,9,6,9,58,48.65,2024-09-06 09:58:48.650,628,23.011955,-109.728857,10.951,2.1,221.4,135.5,74.4,259.57313035058155
2024,9,6,10,38,54.65,2024-09-06 10:38:54.650,629,23.031205,-109.749544,11.882,1.8,198.2,101.1,95.4,222.49595501941153
2024,9,6,10,45,30.16,2024-09-06 10:45:30.160,630,23.020939,-109.735335,11.627,2.2,198.7,103.2,62.6,223.90160785487896
2024,9,6,11,4,1.74,2024-09-06 11:04:01.740,632,23.016465,-109.738745,11.198,1.6,194.5,99.9,76.9,218.65557390562904
2024,9,6,11,5,35.62,2024-09-06 11:05:35.620,633,23.019692,-109.734945,10.64,1.5,188.8,98.0,65.9,212.71915757636876
2024,9,6,11,5,45.67,2024-09-06 11:05:45.670,634,23.018644,-109.732406,10.422,1.7,187.2,98.2,60.7,211.3931881589376
2024,9,6,11,14,51.74,2024-09-06 11:14:51.740,635,23.019694,-109.731649,10.482,1.6,187.0,98.1,58.5,211.16962376250993
2024,9,6,11,21,32.01,2024-09-06 11:21:32.010,636,23.021903,-109.722607,11.112,1.7,202.2,121.9,62.4,236.10262599132605
2024,9,6,11,22,49.03,2024-09-06 11:22:49.030,637,23.02559,-109.735392,11.288,1.7,192.0,102.1,58.2,217.45898463848303
2024,9,6,11,25,0.03,2024-09-06 11:25:00.030,638,23.016954,-109.728369,11.126,1.9,196.4,102.6,41.0,221.5845662495473
2024,9,6,11,27,48.85,2024-09-06 11:27:48.850,639,23.017735,-109.728377,10.854,1.7,191.8,101.2,40.7,216.860969286776
2024,9,6,11,41,17.27,2024-09-06 11:41:17.270,640,23.018848,-109.728621,10.754,1.5,189.6,100.5,45.6,214.5889326130311
2024,9,6,11,51,5.14,2024-09-06 11:51:05.140,641,23.024316,-109.736011,11.489,1.4,195.5,103.1,61.3,221.0200443398743
2024,9,6,11,58,32.59,2024-09-06 11:58:32.590,642,23.020996,-109.733244,11.118,1.4,192.8,101.4,54.0,217.83893132312232
2024,9,6,12,5,16.3,2024-09-06 12:05:16.300,643,23.024858,-109.735425,10.545,1.4,186.6,96.7,61.5,210.16767115805416
2024,9,6,12,8,48.25,2024-09-06 12:08:48.250,644,23.015885,-109.731014,10.729,1.9,192.2,99.3,50.9,216.3361504695875
2024,9,6,12,12,7.84,2024-09-06 12:12:07.840,645,23.020866,-109.749756,9.569,1.5,191.5,89.4,100.5,211.3400340683232
2024,9,6,13,2,22.13,2024-09-06 13:02:22.130,646,23.026929,-109.739754,11.566,1.6,194.3,99.9,72.4,218.477687647961
2024,9,6,13,36,19.14,2024-09-06 13:36:19.140,647,23.02573,-109.740617,11.465,2.5,195.1,101.9,78.1,220.10820066503655
2024,9,6,13,41,12.65,2024-09-06 13:41:12.650,648,23.023934,-109.735775,10.4,2.0,185.0,95.6,63.5,208.2411102544356
2024,9,6,13,42,15.22,2024-09-06 13:42:15.220,649,23.025531,-109.728874,10.738,2.3,188.5,106.4,67.3,216.4560232472176
2024,9,6,13,48,22.88,2024-09-06 13:48:22.880,650,23.014455,-109.725936,11.059,2.4,194.8,106.7,43.8,222.10792421703465
2024,9,6,14,25,6.47,2024-09-06 14:25:06.470,651,23.02509,-109.73658,10.575,1.5,186.8,96.0,63.5,210.02437953723373
2024,9,6,14,29,48.73,2024-09-06 14:29:48.730,652,23.023096,-109.73759,10.684,1.6,190.6,109.3,69.5,219.71538407676417
2024,9,6,14,35,24.16,2024-09-06 14:35:24.160,653,23.025562,-109.725326,10.553,1.6,193.3,103.8,69.8,219.40676835503504
2024,9,6,14,49,55.65,2024-09-06 14:49:55.650,654,23.018719,-109.720125,10.941,1.7,184.9,136.2,56.8,229.64853581070355
2024,9,6,14,56,30.85,2024-09-06 14:56:30.850,655,23.014657,-109.735392,11.901,1.9,200.9,103.3,68.4,225.90196988959616
2024,9,6,15,49,42.72,2024-09-06 15:49:42.720,656,23.01792,-109.736621,12.235,1.7,200.2,109.6,69.2,228.2371573604964
2024,9,6,16,6,34.35,2024-09-06 16:06:34.350,657,23.015792,-109.736035,9.418,2.4,211.2,106.3,88.8,236.4426568959163
2024,9,6,16,22,34.94,2024-09-06 16:22:34.940,658,23.027832,-109.743359,10.955,2.0,189.6,96.8,79.7,212.8811875201752
2024,9,6,16,41,24.74,2024-09-06 16:41:24.740,660,23.023726,-109.740723,10.811,1.5,189.4,98.7,75.3,213.57446008359707
2024,9,6,16,48,6.11,2024-09-06 16:48:06.110,661,23.015826,-109.731665,10.85,2.3,198.3,103.7,58.2,223.77797031879615
2024,9,6,16,57,53.71,2024-09-06 16:57:53.710,662,23.013228,-109.717293,10.673,2.0,189.4,110.6,59.6,219.32788240440385
2024,9,6,17,18,51.32,2024-09-06 17:18:51.320,663,23.025464,-109.723478,10.518,1.5,175.4,124.2,58.8,214.92045039967695
2024,9,6,17,22,54.32,2024-09-06 17:22:54.320,664,23.031665,-109.721273,11.12,1.9,216.0,123.4,68.5,248.76406492900057
2024,9,6,17,34,18.64,2024-09-06 17:34:18.640,666,23.024575,-109.732926,10.544,2.1,186.6,103.2,54.4,213.2364884347892
2024,9,6,19,43,20.66,2024-09-06 19:43:20.660,667,23.02285,-109.73313,10.798,1.2,203.5,119.0,76.7,235.7397929921887
2024,9,6,19,48,32.12,2024-09-06 19:48:32.120,668,23.021794,-109.730794,11.175,1.1,198.4,120.7,51.6,232.23059660604588
2024,9,6,19,53,50.08,2024-09-06 19:53:50.080,669,23.02949,-109.749902,11.949,1.5,196.1,104.9,93.6,222.3942894950318
2024,9,6,19,57,39.4,2024-09-06 19:57:39.400,670,23.024038,-109.746558,11.591,1.8,198.3,101.3,90.6,222.6759529001729
2024,9,6,19,58,15.04,2024-09-06 19:58:15.040,671,23.012398,-109.721012,10.904,1.4,192.6,107.9,49.7,220.7649655176292
2024,9,6,20,2,3.52,2024-09-06 20:02:03.520,672,23.02549,-109.735718,11.406,1.8,193.1,100.6,61.0,217.73371351262992
2024,9,6,20,45,15.62,2024-09-06 20:45:15.620,673,23.034839,-109.695565,10.319,1.9,153.0,137.6,96.8,205.7735648716812
2024,9,6,21,55,45.36,2024-09-06 21:55:45.360,674,23.023621,-109.736385,11.373,1.8,194.0,100.8,64.4,218.62442681457165
2024,9,6,21,59,41.92,2024-09-06 21:59:41.920,675,23.024034,-109.737126,11.574,1.9,196.8,102.7,67.5,221.9854274496414
2024,9,6,22,24,4.36,2024-09-06 22:24:04.360,676,23.026447,-109.739225,11.891,1.7,197.4,102.7,72.7,222.5175273995287
2024,9,6,23,43,50.44,2024-09-06 23:43:50.440,677,23.027765,-109.744735,11.891,2.0,195.1,108.3,83.3,223.14322754679336
2024,9,6,23,45,34.34,2024-09-06 23:45:34.340,678,23.024851,-109.740153,11.767,1.5,195.3,107.6,73.5,222.97948336113797
2024,9,6,23,48,59.12,2024-09-06 23:48:59.120,679,23.034416,-109.762142,10.211,1.3,178.4,94.1,116.2,201.69623199256847
2024,9,6,23,56,41.86,2024-09-06 23:56:41.860,680,23.008303,-109.713664,10.335,1.4,187.7,109.4,70.2,217.2548043197204
2024,9,7,0,4,3.98,2024-09-07 00:04:03.980,681,23.026483,-109.742505,11.794,1.4,194.4,108.3,78.7,222.5314584502605
2024,9,7,0,26,40.17,2024-09-07 00:26:40.170,682,22.992657,-109.732161,10.876,1.2,223.1,116.7,99.2,251.778672647228
2024,9,7,0,32,53.12,2024-09-07 00:32:53.120,683,23.020864,-109.747241,12.355,1.2,201.3,109.0,94.2,228.91633842956688
2024,9,7,0,57,2.51,2024-09-07 00:57:02.510,684,23.014604,-109.740885,11.443,2.2,199.6,100.7,83.9,223.5635256476333
2024,9,7,1,0,51.91,2024-09-07 01:00:51.910,685,23.020392,-109.733822,11.863,1.3,199.7,111.7,59.8,228.81647667945592
2024,9,7,1,10,27.0,2024-09-07 01:10:27.000,686,23.031632,-109.755924,11.652,1.5,194.1,103.9,106.0,220.15907884981712
2024,9,7,1,14,31.34,2024-09-07 01:14:31.340,687,23.023775,-109.736922,11.547,1.7,192.8,114.1,70.8,224.03269850626717
2024,9,7,1,27,47.82,2024-09-07 01:27:47.820,688,23.015725,-109.729704,11.313,2.0,196.7,106.9,53.3,223.87161499395137
2024,9,7,1,31,4.25,2024-09-07 01:31:04.250,689,23.02535,-109.734521,10.805,1.8,191.3,114.0,67.2,222.69191723095835
2024,9,7,2,8,30.04,2024-09-07 02:08:30.040,690,23.029388,-109.736084,10.008,1.9,184.1,111.4,76.7,215.18078445809235
2024,9,7,3,17,32.23,2024-09-07 03:17:32.230,691,23.025374,-109.736068,10.735,1.7,193.1,103.7,61.8,219.18325665980967
2024,9,7,4,33,13.73,2024-09-07 04:33:13.730,692,23.011523,-109.720776,10.971,1.6,194.7,105.4,44.4,221.39839656149277
2024,9,7,5,33,30.07,2024-09-07 05:33:30.070,693,23.016205,-109.727254,10.939,2.1,193.3,101.8,35.9,218.46768639778287
2024,9,7,5,36,45.29,2024-09-07 05:36:45.290,694,23.018349,-109.726424,10.872,1.4,190.7,105.9,44.5,218.13138242811377
2024,9,7,5,37,28.93,2024-09-07 05:37:28.930,695,23.01288,-109.718742,10.895,1.8,195.4,111.8,61.8,225.12307744875912
2024,9,7,5,37,54.04,2024-09-07 05:37:54.040,696,23.0133,-109.755924,9.414,2.0,187.3,85.4,122.0,205.8505525860934
2024,9,7,6,59,42.06,2024-09-07 06:59:42.060,697,23.021877,-109.726823,10.663,1.7,186.5,102.0,41.0,212.57057651518943
2024,9,7,7,20,1.92,2024-09-07 07:20:01.920,698,23.013371,-109.726481,10.749,1.7,194.9,102.7,48.6,220.3027462379895
2024,9,7,7,23,18.51,2024-09-07 07:23:18.510,699,23.021556,-109.7264,10.887,1.7,189.5,107.2,46.7,217.7202103618311
2024,9,7,8,55,56.65,2024-09-07 08:55:56.650,700,23.033779,-109.756738,10.933,2.0,198.9,108.0,144.5,226.3298698802259
2024,9,7,8,59,3.74,2024-09-07 08:59:03.740,701,23.023442,-109.733659,10.627,1.7,186.2,97.1,55.0,209.99726188691125
2024,9,7,9,21,52.13,2024-09-07 09:21:52.130,702,23.013363,-109.72736,11.528,1.6,199.9,105.2,43.2,225.8916775802066
2024,9,7,9,25,38.43,2024-09-07 09:25:38.430,703,23.024746,-109.735107,10.554,1.5,185.7,98.1,60.3,210.0192848287985
2024,9,7,9,39,14.0,2024-09-07 09:39:14.000,704,23.023409,-109.734155,10.843,1.8,189.3,99.1,57.9,213.67100879623328
2024,9,7,9,42,15.91,2024-09-07 09:42:15.910,705,23.021627,-109.731063,10.691,1.8,187.5,99.0,52.0,212.031247697126
2024,9,7,9,43,56.09,2024-09-07 09:43:56.090,706,23.017249,-109.739453,11.811,1.8,201.5,102.8,78.1,226.20806793746328
2024,9,7,9,57,34.43,2024-09-07 09:57:34.430,707,23.013503,-109.722933,10.843,1.8,195.1,104.4,42.7,221.27668200693896
2024,9,7,9,58,39.64,2024-09-07 09:58:39.640,708,23.02595,-109.740145,11.212,1.9,192.5,100.8,72.0,217.29447761045375
2024,9,7,10,3,7.78,2024-09-07 10:03:07.780,709,23.022668,-109.736523,10.846,1.6,190.5,98.6,65.6,214.50456871591336
2024,9,7,10,3,36.62,2024-09-07 10:03:36.620,710,23.023619,-109.734131,10.464,1.5,184.6,97.5,61.5,208.76640055334573
2024,9,7,10,30,39.32,2024-09-07 10:30:39.320,711,23.025557,-109.740007,11.69,1.5,196.3,100.6,74.2,220.57663067514656
2024,9,7,11,10,8.02,2024-09-07 11:10:08.020,712,23.029407,-109.741935,11.517,2.0,194.0,100.6,79.9,218.5322859442055
2024,9,7,11,12,47.58,2024-09-07 11:12:47.580,713,23.021979,-109.737223,12.127,2.4,200.7,104.0,68.3,226.04532731290865
2024,9,7,11,23,24.11,2024-09-07 11:23:24.110,714,23.020329,-109.725537,10.902,2.4,188.5,103.6,43.9,215.0934913008759
2024,9,7,11,33,21.66,2024-09-07 11:33:21.660,715,23.023077,-109.731234,10.577,1.7,186.8,98.2,49.5,211.0390485194624
2024,9,7,11,36,33.5,2024-09-07 11:36:33.500,716,23.020878,-109.727018,10.824,2.5,187.2,100.7,38.1,212.56606032008025
2024,9,7,11,39,28.02,2024-09-07 11:39:28.020,717,23.02156,-109.729199,10.869,1.7,188.5,101.2,43.5,213.94786748177697
2024,9,7,11,44,13.88,2024-09-07 11:44:13.880,718,23.024211,-109.73903,11.902,1.8,201.2,104.5,72.4,226.71940807967897
2024,9,7,11,56,14.09,2024-09-07 11:56:14.090,719,23.012425,-109.731738,11.464,2.6,198.4,102.5,59.7,223.31325531638288
2024,9,7,11,57,39.58,2024-09-07 11:57:39.580,720,23.02392,-109.730526,10.71,1.8,187.4,99.9,45.6,212.3647098743103
2024,9,7,12,7,11.62,2024-09-07 12:07:11.620,721,23.023678,-109.74104,11.657,1.9,196.4,100.7,78.1,220.71123668721535
2024,9,7,12,14,8.37,2024-09-07 12:14:08.370,722,23.022923,-109.727791,10.805,1.7,188.9,150.5,63.2,241.52320799459417
